estimator__model,estimator__model__boosting_type,estimator__model__num_leaves,estimator__model__max_depth,estimator__model__learning_rate,estimator__model__n_estimators,estimator__model__min_child_samples,estimator__model__is_unbalance,estimator__model__objective,estimator__oversampling,estimator__oversampling__sampling_strategy,estimator__oversampling__random_state,estimator__oversampling__shrinkage,estimator__imputation,estimator__scaler,postprocessor__aggregation_method,postprocessor__aggregation_index,f1_binary_split0,f2_binary_split0,recall_binary_split0,precision_binary_split0,matthews_corrcoef_split0,accuracy_split0,roc_auc_macro_split0,f1_binary_split1,f2_binary_split1,recall_binary_split1,precision_binary_split1,matthews_corrcoef_split1,accuracy_split1,roc_auc_macro_split1,f1_binary_split2,f2_binary_split2,recall_binary_split2,precision_binary_split2,matthews_corrcoef_split2,accuracy_split2,roc_auc_macro_split2,f1_binary_split3,f2_binary_split3,recall_binary_split3,precision_binary_split3,matthews_corrcoef_split3,accuracy_split3,roc_auc_macro_split3,f1_binary_mean,f2_binary_mean,recall_binary_mean,precision_binary_mean,matthews_corrcoef_mean,accuracy_mean,roc_auc_macro_mean,f1_binary_max,f2_binary_max,recall_binary_max,precision_binary_max,matthews_corrcoef_max,accuracy_max,roc_auc_macro_max,f1_binary_min,f2_binary_min,recall_binary_min,precision_binary_min,matthews_corrcoef_min,accuracy_min,roc_auc_macro_min,f1_binary__threshold_split0,f2_binary__threshold_split0,recall_binary__threshold_split0,precision_binary__threshold_split0,matthews_corrcoef__threshold_split0,accuracy__threshold_split0,f1_binary__threshold_split1,f2_binary__threshold_split1,recall_binary__threshold_split1,precision_binary__threshold_split1,matthews_corrcoef__threshold_split1,accuracy__threshold_split1,f1_binary__threshold_split2,f2_binary__threshold_split2,recall_binary__threshold_split2,precision_binary__threshold_split2,matthews_corrcoef__threshold_split2,accuracy__threshold_split2,f1_binary__threshold_split3,f2_binary__threshold_split3,recall_binary__threshold_split3,precision_binary__threshold_split3,matthews_corrcoef__threshold_split3,accuracy__threshold_split3,f1_binary__threshold_mean,f2_binary__threshold_mean,recall_binary__threshold_mean,precision_binary__threshold_mean,matthews_corrcoef__threshold_mean,accuracy__threshold_mean,f1_binary__threshold_best,f2_binary__threshold_best,recall_binary__threshold_best,precision_binary__threshold_best,matthews_corrcoef__threshold_best,accuracy__threshold_best,f1_binary__threshold_worst,f2_binary__threshold_worst,recall_binary__threshold_worst,precision_binary__threshold_worst,matthews_corrcoef__threshold_worst,accuracy__threshold_worst
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,60,4,0.0009276210818583752,7634,112,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0001,None,StandardScaler(),max,upn,0.39828693790149894,0.4690990320178704,1.0,0.52,0.3828399712519476,0.9742403401275478,0.9157200242946167,0.35820895522388063,0.438335809806835,1.0,0.6071428571428571,0.34190081444642806,0.975490809053395,0.8937416055186308,0.37676056338028163,0.46276965901183015,1.0,0.5087719298245614,0.36951501095690914,0.9739902463423784,0.907982284117634,0.38749999999999996,0.4943899018232819,1.0,0.5111111111111111,0.39189953781142894,0.974112056028014,0.9235028742443997,0.3801891141264153,0.46614860066495434,1.0,0.5367564745196324,0.37153883361667844,0.9744583628878338,0.9102366970438203,0.39828693790149894,0.4943899018232819,1.0,0.6071428571428571,0.39189953781142894,0.975490809053395,0.9235028742443997,0.35820895522388063,0.438335809806835,1.0,0.5087719298245614,0.34190081444642806,0.9739902463423784,0.8937416055186308,0.1932810445091686,0.1271436226326982,0.001004218530740546,0.42260021529805425,0.1932810445091686,0.42260021529805425,0.22596029383008143,0.12271016451657243,0.0005361538819109706,0.406415717940287,0.22596029383008143,0.406415717940287,0.1414861586276752,0.10190109076518425,0.0008898302079838947,0.34671009885699106,0.1414861586276752,0.34671009885699106,0.13330278145124663,0.10432525912849738,0.0013778945223440603,0.4115991432064876,0.13330278145124663,0.4115991432064876,0.17350756960454297,0.11402003426073806,0.000952024285744868,0.396831293825455,0.17350756960454297,0.396831293825455,0.13330278145124663,0.10432525912849738,0.0013778945223440603,0.4115991432064876,0.13330278145124663,0.4115991432064876,0.13330278145124663,0.10432525912849738,0.0013778945223440603,0.4115991432064876,0.13330278145124663,0.4115991432064876
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,67,7,0.0004388893836438666,2601,255,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.25755508296438956,24743,0.0,None,StandardScaler(),mean,upn,0.4008350730688935,0.46666666666666673,1.0,0.6153846153846154,0.38622924571662337,0.9751156683756409,0.9135535074118333,0.38842975206611574,0.4471544715447155,1.0,0.42735042735042733,0.37367116298284403,0.9728648243091159,0.8911380818116279,0.3765541740674956,0.4716981132075472,1.0,0.6739130434782609,0.3686809316561114,0.9758659497311492,0.9100625302575672,0.38879159369527144,0.47355958958168903,1.0,0.6129032258064516,0.3832995043817334,0.9748624312156078,0.9203616387143929,0.38865264822444406,0.4647697102501546,1.0,0.5823878280049388,0.37797021118432805,0.9746772184078785,0.9087789395488554,0.4008350730688935,0.47355958958168903,1.0,0.6739130434782609,0.38622924571662337,0.9758659497311492,0.9203616387143929,0.3765541740674956,0.4471544715447155,1.0,0.42735042735042733,0.3686809316561114,0.9728648243091159,0.8911380818116279,0.5073073131118635,0.3683860599127764,0.06595415604179197,0.6390877196731475,0.5073073131118635,0.6390877196731475,0.47924288092916667,0.37988668930821595,0.06295580190384965,0.5740282701143751,0.47924288092916667,0.6295523478411815,0.4300096639466354,0.3388446808402682,0.06487515035564625,0.62057068238289,0.4300096639466354,0.62057068238289,0.44207528423158593,0.40656670530091016,0.06242405879899032,0.6510920300197316,0.44207528423158593,0.6510920300197316,0.4646587855548129,0.3734210338405427,0.06405229177506955,0.621194675547536,0.4646587855548129,0.6350756949792377,0.44207528423158593,0.40656670530091016,0.06242405879899032,0.6510920300197316,0.44207528423158593,0.6510920300197316,0.44207528423158593,0.40656670530091016,0.06242405879899032,0.6510920300197316,0.44207528423158593,0.6510920300197316
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,18,21,0.0001,1812,56,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.11930627319288073,24743,4.0,None,None,max,upn,0.3379174852652259,0.45698924731182794,1.0,1.0,0.33557971377910795,0.9744904339127173,0.9055589983902347,0.3443223443223443,0.4227812718378756,1.0,1.0,0.3327316761725947,0.9742403401275478,0.8806048594171266,0.3316831683168317,0.43523676880222845,1.0,1.0,0.3306737896136306,0.9742403401275478,0.8838306018583367,0.3640081799591002,0.4639175257731959,1.0,0.42857142857142855,0.3559762974653244,0.9736118059029515,0.9048888082256726,0.34448279446587554,0.444731203431282,1.0,0.8571428571428571,0.3387403692576644,0.9741457300176911,0.8937208169728427,0.3640081799591002,0.4639175257731959,1.0,1.0,0.3559762974653244,0.9744904339127173,0.9055589983902347,0.3316831683168317,0.4227812718378756,1.0,0.42857142857142855,0.3306737896136306,0.9736118059029515,0.8806048594171266,0.2013763088865991,0.17601960795729238,0.09228515334630943,0.22538012052388068,0.17601960795729238,0.22538012052388068,0.19672258228000328,0.18539033801978494,0.09486709221575705,0.22693799225168693,0.19672258228000328,0.22693799225168693,0.20220661078139848,0.18523003101774288,0.09517034659574095,0.22926043137022412,0.18806560548274381,0.22926043137022412,0.19811045954126194,0.18479631369410884,0.0933169555227655,0.22839518366065853,0.18479631369410884,0.22839518366065853,0.1996039903723157,0.18285907267223225,0.09390988692014324,0.22749343195161256,0.18640102735353709,0.22749343195161256,0.19811045954126194,0.18479631369410884,0.0933169555227655,0.22839518366065853,0.18479631369410884,0.22839518366065853,0.19811045954126194,0.18479631369410884,0.0933169555227655,0.22839518366065853,0.18479631369410884,0.22839518366065853
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,193,0,0.00012053591773648348,5851,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",1.0,24743,0.0,None,StandardScaler(),max,upn,0.3556485355648536,0.4449152542372881,1.0,0.3700787401574803,0.33918434739493875,0.9739902463423784,0.9072042550144681,0.3671497584541063,0.4376657824933687,1.0,0.36923076923076925,0.35033803823963255,0.972364636738777,0.886161574014636,0.34297520661157027,0.43564356435643553,1.0,1.0,0.33095433755136394,0.9739902463423784,0.893347758666873,0.38603696098562634,0.4650238473767886,1.0,0.5,0.3713924618390085,0.9739869934967483,0.8998159767492395,0.3629526154040391,0.4458121121159702,1.0,0.5598273773470623,0.3479672962562359,0.9735830307300706,0.8966323911113041,0.38603696098562634,0.4650238473767886,1.0,1.0,0.3713924618390085,0.9739902463423784,0.9072042550144681,0.34297520661157027,0.43564356435643553,1.0,0.36923076923076925,0.33095433755136394,0.972364636738777,0.886161574014636,0.7188502673912698,0.6686629645901545,0.23541350821603502,0.7316685137726482,0.7188502673912698,0.7395768057611796,0.7218141447247779,0.6562158466906647,0.23901078905889267,0.7293161106317771,0.7218141447247779,0.7356872628207776,0.7071424834273267,0.6541168251523647,0.23902426806780197,0.7402409537085077,0.6841755465836128,0.7402409537085077,0.7120389109305609,0.6788578520922244,0.24317510196689252,0.7392604853701734,0.7120389109305609,0.7392604853701734,0.7149614516184838,0.6644633721313521,0.23915591682740556,0.7351215158707767,0.7092197174075554,0.7386913769151595,0.7120389109305609,0.6788578520922244,0.24317510196689252,0.7392604853701734,0.7120389109305609,0.7392604853701734,0.7120389109305609,0.6788578520922244,0.24317510196689252,0.7392604853701734,0.7120389109305609,0.7392604853701734
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,40,0,0.0001,5,3,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0,None,StandardScaler(),max,upn,0.35604395604395606,0.45143212951432127,1.0,0.5333333333333333,0.3440017026847688,0.9741152932349632,0.8821939470851399,0.33333333333333337,0.41552197802197804,1.0,0.3424657534246575,0.3160817235874823,0.9728648243091159,0.8769338169212992,0.3253333333333334,0.44839857651245557,1.0,0.5833333333333334,0.3388265811363761,0.9741152932349632,0.8746710065540655,0.3672230652503794,0.4748603351955308,1.0,0.35036496350364965,0.3721377953296829,0.9737368684342171,0.8991992735371972,0.34548342199025056,0.44755325481107144,1.0,0.4523743458987435,0.34276195068457754,0.9737080698033148,0.8832495110244254,0.3672230652503794,0.4748603351955308,1.0,0.5833333333333334,0.3721377953296829,0.9741152932349632,0.8991992735371972,0.3253333333333334,0.41552197802197804,1.0,0.3424657534246575,0.3160817235874823,0.9728648243091159,0.8746710065540655,0.09114232035270993,0.09100760715165754,0.09086192699669109,0.09126802071770848,0.09112027621080325,0.09126802071770848,0.0911655520432039,0.09101440055121154,0.09085875809827766,0.09122229884131423,0.0911655520432039,0.0912441813133512,0.0911951575444141,0.09106273302468315,0.09086429273568852,0.09126625685827186,0.09106273302468315,0.09126625685827186,0.09104611598450313,0.09101066913032403,0.09086019447345531,0.0912076719785071,0.09104611598450313,0.0912623146290146,0.09113728648120777,0.09102385246446906,0.09086129307602814,0.09124106209895042,0.09109866931579835,0.09126019337958653,0.09104611598450313,0.09101066913032403,0.09086019447345531,0.0912076719785071,0.09104611598450313,0.0912623146290146,0.09104611598450313,0.09101066913032403,0.09086019447345531,0.0912076719785071,0.09104611598450313,0.0912623146290146
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,186,-21,0.0001,10000,400,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",1.0,24743,0.01,None,StandardScaler(),mean,upn,0.3829787234042553,0.45932678821879386,1.0,0.3865546218487395,0.36713104777728583,0.9719894960610229,0.9059703897014528,0.3790523690773067,0.41871921182266003,1.0,0.41509433962264153,0.3633741308204967,0.9728648243091159,0.8808273748975379,0.3613861386138614,0.4396423248882266,1.0,0.5833333333333334,0.3450755833963346,0.9751156683756409,0.8890911179756367,0.3840399002493765,0.46536039188243516,1.0,0.5925925925925926,0.3684914811690385,0.9752376188094047,0.9043724196001739,0.3768642828362,0.4457621792030289,1.0,0.49439372184932673,0.3610180607907889,0.9738019018887961,0.8950653255437003,0.3840399002493765,0.46536039188243516,1.0,0.5925925925925926,0.3684914811690385,0.9752376188094047,0.9059703897014528,0.3613861386138614,0.41871921182266003,1.0,0.3865546218487395,0.3450755833963346,0.9719894960610229,0.8808273748975379,0.3215554558288184,0.25094721816253607,0.1834263405116512,0.40257982538480863,0.3215554558288184,0.4376018041320756,0.3129042403747615,0.2380902494744463,0.18341731150713947,0.36712067016517097,0.3129042403747615,0.36712067016517097,0.31374906818689285,0.24693234756181476,0.18367309328049478,0.3749808975547643,0.31374906818689285,0.3749808975547643,0.31638681802987506,0.23754656984345834,0.18347704845392104,0.38593039911210225,0.31638681802987506,0.38593039911210225,0.31614889560508697,0.24337909626056387,0.18349844843830163,0.3826529480542116,0.31614889560508697,0.39140844274102826,0.31638681802987506,0.23754656984345834,0.18347704845392104,0.38593039911210225,0.31638681802987506,0.38593039911210225,0.31638681802987506,0.23754656984345834,0.18347704845392104,0.38593039911210225,0.31638681802987506,0.38593039911210225
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,58,4,0.001402233765437514,14,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0,None,None,max,upn,0.31578947368421056,0.41755888650963596,1.0,0.3581081081081081,0.31751125604785985,0.9739902463423784,0.8757709343551556,0.30536451169188444,0.4108068097705404,1.0,0.344,0.3109474219401885,0.9739902463423784,0.8673783047097978,0.3294117647058824,0.43214285714285716,1.0,0.37606837606837606,0.32530374442659415,0.9738651994497937,0.8682536376660942,0.34867503486750345,0.46607009694258017,1.0,0.371900826446281,0.35966594736325924,0.9739869934967483,0.8847888516850382,0.32481019623737023,0.43164466259140344,1.0,0.3625193276556913,0.3283570924444754,0.9739581714078247,0.8740479321040214,0.34867503486750345,0.46607009694258017,1.0,0.37606837606837606,0.35966594736325924,0.9739902463423784,0.8847888516850382,0.30536451169188444,0.4108068097705404,1.0,0.344,0.3109474219401885,0.9738651994497937,0.8673783047097978,0.09895854436520457,0.09516010927163637,0.08928748546966622,0.10163344552044537,0.09895854436520457,0.10508591718928273,0.09731499061910112,0.09731499061910112,0.08942258026719264,0.10136667091920606,0.09731499061910112,0.10570665959920167,0.09875948907292345,0.09659730003530212,0.08925930213329793,0.10115373523141777,0.09659730003530212,0.10539042292436876,0.09664233065029143,0.09664233065029143,0.08937835804560426,0.10161087488951366,0.09664233065029143,0.10601761138433509,0.09791883867688014,0.09642868264408276,0.08933693147894026,0.10144118164014572,0.09737829141747481,0.10555015277429707,0.09664233065029143,0.09664233065029143,0.08937835804560426,0.10161087488951366,0.09664233065029143,0.10601761138433509,0.09664233065029143,0.09664233065029143,0.08937835804560426,0.10161087488951366,0.09664233065029143,0.10601761138433509
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,394,-4,0.00500991450955543,593,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0001,None,None,min,upn,0.3917525773195877,0.48291233283803864,1.0,0.5423728813559322,0.3844418584989513,0.974615480805302,0.8991245666966234,0.37037037037037035,0.4272151898734178,1.0,0.5263157894736842,0.35416259116944393,0.9743653870201325,0.874358686313045,0.3697478991596639,0.449438202247191,1.0,0.5714285714285714,0.3535074799105072,0.9748655745904714,0.8884060989425517,0.375,0.45994065281899116,1.0,0.5789473684210527,0.36412318320375775,0.9751125562781391,0.9021926607996522,0.3767177117124055,0.45487659444440964,1.0,0.5547661526698101,0.364058778195665,0.9747397496735113,0.8910205031879681,0.3917525773195877,0.48291233283803864,1.0,0.5789473684210527,0.3844418584989513,0.9751125562781391,0.9021926607996522,0.3697478991596639,0.4272151898734178,1.0,0.5263157894736842,0.3535074799105072,0.9743653870201325,0.874358686313045,0.14378553140675943,0.06440885116317806,0.004619311051986482,0.3126444794772674,0.08061075140619252,0.3126444794772674,0.1466767359645323,0.07154443234115948,0.004623131817769924,0.31041200924193957,0.1466767359645323,0.31041200924193957,0.11026383498291878,0.0426332396623497,0.004567525875135501,0.28887043432220744,0.11026383498291878,0.28887043432220744,0.11389240866600184,0.05711373713319012,0.004606009102428166,0.2943462551777133,0.08750335410418783,0.2943462551777133,0.1286546277550531,0.05892506507496934,0.004603994461830018,0.30156829455478196,0.10626366911445785,0.30156829455478196,0.11389240866600184,0.05711373713319012,0.004606009102428166,0.2943462551777133,0.08750335410418783,0.2943462551777133,0.11389240866600184,0.05711373713319012,0.004606009102428166,0.2943462551777133,0.08750335410418783,0.2943462551777133
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,6,13,71.85554592806147,472,2,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0001,None,StandardScaler(),max,upn,0.16758241758241757,0.22559171597633138,1.0,0.11730769230769231,0.15127025191258153,0.9739902463423784,0.46298218888570675,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.9739902463423784,0.3892999372882862,0.050938337801608585,0.11830635118306351,1.0,0.026134800550206328,0.0,0.9738651994497937,0.3611865758386722,0.1908831908831909,0.25263951734539974,1.0,0.13562753036437247,0.17671409577742067,0.9739869934967483,0.48843110455928257,0.11502618461677379,0.17858280477950028,1.0,0.07626994421997318,0.08199608692250054,0.9739581714078247,0.42547495164298693,0.1908831908831909,0.25263951734539974,1.0,0.13562753036437247,0.17671409577742067,0.9739902463423784,0.48843110455928257,0.05070079219987812,0.11779363461320647,1.0,0.026009753657621607,0.0,0.9738651994497937,0.3611865758386722,0.9999999999997556,0.9999999999997556,-0.49999999999975564,0.9999999999997556,0.9999999999997556,1.0000000000002442,-0.5,-0.5,-0.5,-0.5,-0.5,1.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.5,0.5,0.5,-1.0353221341630469e-24,0.5,0.5,1.5,0.12499999999993891,0.12499999999993891,-0.37499999999993894,0.12499999999993891,0.12499999999993891,1.375000000000061,0.5,0.5,-1.0353221341630469e-24,0.5,0.5,1.5,0.5,0.5,-1.0353221341630469e-24,0.5,0.5,1.5
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,67,21,0.005359001390425467,10000,400,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0,None,StandardScaler(),min,upn,0.3568464730290456,0.4321855235418131,1.0,0.625,0.3424138769614262,0.9742403401275478,0.8498967972584612,0.3483606557377049,0.427827380952381,1.0,0.42105263157894735,0.332176451718716,0.97323996498687,0.8564540599662245,0.3541147132169577,0.44205052005943535,1.0,0.5789473684210527,0.338968099792304,0.974615480805302,0.869309427090629,0.33673469387755095,0.43931496649292634,1.0,0.8571428571428571,0.33635584399962576,0.9746123061530766,0.8730449458733357,0.3490141339653148,0.4353445977616389,1.0,0.6205357142857143,0.337478568118018,0.9741770230181991,0.8621763075471626,0.3568464730290456,0.44205052005943535,1.0,0.8571428571428571,0.3424138769614262,0.974615480805302,0.8730449458733357,0.33673469387755095,0.427827380952381,1.0,0.42105263157894735,0.332176451718716,0.97323996498687,0.8498967972584612,0.30072413438740386,0.07232306912957806,-1.8520321117806268e-07,0.9811483883876219,0.19211746182282985,0.9811483883876219,0.28068303285240825,0.08824764916058642,-4.034491063208226e-07,0.9184246646832125,0.28068303285240825,0.9184246646832125,0.4807756849058746,0.0917885836349562,-2.1295841521310337e-07,0.9331475728379124,0.0917885836349562,0.9331475728379124,0.4555913355503989,0.08731747536653278,-4.0708020226944606e-07,0.9793887632179301,0.08731747536653278,0.9793887632179301,0.3794435469240214,0.08491919432291337,-3.021727337453587e-07,0.9530273472816693,0.16297663841918178,0.9530273472816693,0.4555913355503989,0.08731747536653278,-4.0708020226944606e-07,0.9793887632179301,0.08731747536653278,0.9793887632179301,0.4555913355503989,0.08731747536653278,-4.0708020226944606e-07,0.9793887632179301,0.08731747536653278,0.9793887632179301
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,961,-21,0.0001,10000,400,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.0,None,None,min,upn,0.37924865831842575,0.4716981132075471,1.0,0.5769230769230769,0.3740297896226219,0.9749906214830562,0.8861754619433717,0.32904884318766064,0.4045092838196287,1.0,0.4074074074074074,0.31319933555390583,0.9728648243091159,0.8641337759364784,0.35062611806797855,0.42435424354243534,1.0,0.5882352941176471,0.3404337660996887,0.9749906214830562,0.8612090002285444,0.3708333333333333,0.4582712369597616,1.0,0.5806451612903226,0.35508813525501576,0.9752376188094047,0.8888613152384339,0.35743923822684953,0.43970821938234317,1.0,0.5383027349346134,0.34568775663280804,0.9745209215211582,0.8750948883367071,0.37924865831842575,0.4716981132075471,1.0,0.5882352941176471,0.3740297896226219,0.9752376188094047,0.8888613152384339,0.32904884318766064,0.4045092838196287,1.0,0.4074074074074074,0.31319933555390583,0.9728648243091159,0.8612090002285444,0.21980526573730352,0.18604406422786038,0.03325368104546189,0.446117956218536,0.18604406422786038,0.446117956218536,0.28275433963291285,0.1233226891801987,0.03324873915472997,0.34890850204562474,0.28275433963291285,0.43595630848771694,0.19172880966831338,0.1385543882387558,0.033212325396204195,0.42112862466585016,0.19172880966831338,0.42112862466585016,0.250670651246247,0.15828100134514528,0.033141424759608185,0.4110694121362183,0.250670651246247,0.4110694121362183,0.2362397665711942,0.15155053574799005,0.03321404258900106,0.4068061237665573,0.2277994661938334,0.42856807537708036,0.250670651246247,0.15828100134514528,0.033141424759608185,0.4110694121362183,0.250670651246247,0.4110694121362183,0.250670651246247,0.15828100134514528,0.033141424759608185,0.4110694121362183,0.250670651246247,0.4110694121362183
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,38,-21,0.0014907701915166523,423,22,False,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,0.01,None,StandardScaler(),max,upn,0.4073319755600815,0.4783748361730013,1.0,0.4727272727272727,0.39392770306879576,0.9736151056646243,0.9054954225386886,0.37837837837837834,0.4474272930648769,1.0,0.5,0.3630033648609644,0.9739902463423784,0.8793284044559881,0.3803680981595092,0.4639175257731959,1.0,0.62,0.36651058252260466,0.9753657621608103,0.8866339577757955,0.3780918727915194,0.48134328358208955,1.0,0.5740740740740741,0.3729641988125357,0.9749874937468734,0.9030238828967643,0.3860425812223721,0.4677657346482909,1.0,0.5417003367003367,0.3741014623162251,0.9744896519786717,0.8936204169168092,0.4073319755600815,0.48134328358208955,1.0,0.62,0.39392770306879576,0.9753657621608103,0.9054954225386886,0.3780918727915194,0.4474272930648769,1.0,0.4727272727272727,0.3630033648609644,0.9736151056646243,0.8793284044559881,0.16421658668030437,0.0962448468524636,0.05071541752234544,0.27116074909470733,0.16421658668030437,0.27116074909470733,0.1495058132470091,0.10848813942307409,0.05099564473983424,0.2716977883491588,0.1495058132470091,0.2716977883491588,0.14208176719418492,0.10699504660824594,0.05095727921693601,0.24091595431846696,0.11633471514921924,0.24091595431846696,0.12429938238016935,0.10315318737441118,0.049216840475109463,0.26105571262621785,0.10315318737441118,0.26105571262621785,0.14502588737541694,0.1037203050645487,0.05047129548855629,0.2612075510971377,0.13330257561273598,0.2612075510971377,0.12429938238016935,0.10315318737441118,0.049216840475109463,0.26105571262621785,0.10315318737441118,0.26105571262621785,0.12429938238016935,0.10315318737441118,0.049216840475109463,0.26105571262621785,0.10315318737441118,0.26105571262621785
"LGBMClassifier(is_unbalance=False, learning_rate=0.026946653679561047,
               max_depth=-21, min_child_samples=3, n_estimators=10000,
               num_leaves=9, objective='binary')",gbdt,961,-21,0.0001,5,400,True,binary,"RandomOverSampler(random_state=24743, sampling_strategy=0.1, shrinkage=4.0)",0.1,24743,4.0,None,None,max,upn,0.32066115702479336,0.4563758389261745,1.0,0.44047619047619047,0.3399009469390667,0.9739902463423784,0.8939243089366661,0.27554179566563464,0.3773584905660378,1.0,0.36666666666666664,0.27277779894857757,0.9729898712017007,0.8666548979329824,0.3210332103321033,0.42803970223325066,1.0,0.3717948717948718,0.3192540041334696,0.9738651994497937,0.869572990467484,0.34494773519163763,0.4734721289456011,1.0,0.4044943820224719,0.35451242724491966,0.9739869934967483,0.9024198347556399,0.3155459745535422,0.433811540167766,1.0,0.3958580277400502,0.32161129431650837,0.9737080776226552,0.8831430080231931,0.34494773519163763,0.4734721289456011,1.0,0.44047619047619047,0.35451242724491966,0.9739902463423784,0.9024198347556399,0.27554179566563464,0.3773584905660378,1.0,0.36666666666666664,0.27277779894857757,0.9729898712017007,0.8666548979329824,0.09121809179802244,0.09116513963613894,0.09085480374950661,0.09127641452078292,0.09116513963613894,0.09132458179316341,0.09120585688717661,0.09112902976277062,0.09085481773010695,0.0912877974924678,0.09118795132544119,0.0912877974924678,0.09122373497718612,0.09114150052111769,0.09085949584342701,0.09127456518317262,0.09120428548602247,0.09133408398799508,0.09121131081667984,0.09116190433677125,0.09085113220577828,0.09126983940947482,0.09116190433677125,0.09132995601092268,0.09121474861976625,0.09114939356419963,0.09085506238220471,0.09127715415147454,0.09117982019609347,0.09131910482113725,0.09121131081667984,0.09116190433677125,0.09085113220577828,0.09126983940947482,0.09116190433677125,0.09132995601092268,0.09121131081667984,0.09116190433677125,0.09085113220577828,0.09126983940947482,0.09116190433677125,0.09132995601092268
